id,title,website,opt_out_url,opt_out_guide_url,opt_out_guide_video_url,email,phone,address,description,country,type,privacy_score,average_removal_days,shows_family_names,optery_support_tier,is_expanded_reach
16801,Washington DC Arrests,https://www.dcarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
21326,WashingtonCourtRecords.us,https://washingtoncourtrecords.us/,https://washingtoncourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
18598,WeInform,https://www.weinform.org/,https://www.weinform.org/opt_out/name/landing_page,,,support@weinform.org,,,,United States,People Search Site,4,7,Yes,Core,False
20777,Webbula,https://www.webbula.com,https://webbula.com/opt-out-request-d/#OptOut,,,privacy@webbula.com,,,,United States,Marketing,8,45,,Ultimate,False
16828,West Virginia Arrests,https://www.wvarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
21321,WestVirginiaCourtRecords.us,https://westvirginiacourtrecords.us/,https://westvirginiacourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
16513,Whitepages,https://www.whitepages.com/,https://support.whitepages.com/hc/en-us/requests/new,https://www.optery.com/whitepages-how-to-opt-out-of-whitepages-step-by-step-instructions/,,support@whitepages.com,,,"Whitepages is a well known online directory containing one of the largest personal information databases available in the US. You can search for just about anyone with a name, phone number, or address. Whitepages collects data from property deeds, telecom companies, social media sites, and public records. People’s personal and private information is publicly accessible for free and can be sold to third-party advertisers and organizations for marketing purposes. Meaning – you are at a greater risk of identity theft, stalking, and harassment. In order to take control of their personal information, many people are choosing to opt out of Whitepages to protect themselves. If you would like to remove your personal information from Whitepages, follow the Step-by-Step instructions on of How to Opt Out of Whitepages provided below.",United States,People Search Site,8,1,Yes,Ultimate,False
20773,Windfall,https://www.windfall.com,https://www.windfall.com/do-not-sell-my-info,https://www.optery.com/windfall-how-to-opt-out-of-windfall-step-by-step-instructions/,,privacy@windfall.com,,,"Windfall is a data broker that helps businesses use personal data by providing workflows, dynamic access and specialized insights on people.",United States,Marketing,6,45,No,Core,False
16800,Wisconsin Arrests,https://www.wisconsinarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
21324,WisconsinCourtRecords.us,https://wisconsincourtrecords.us/,https://wisconsincourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
20772,Wisdom Media Group,https://www.wisdommediagroupllc.com,,,,contact@wisdommediagroupllc.com,,,,United States,Marketing,0,0,,Core,True
17300,Wiza,https://wiza.co/,https://wiza.co/optout,https://www.optery.com/wiza-how-to-opt-out-of-wiza-step-by-step-instructions/,https://www.youtube.com/watch?v=PbOaeKRap1s,hello@wiza.co,,,Wiza is a business-to-business lead generation platform that works in conjunction with LinkedIn. It builds lists of work and personal email addresses and phone numbers to increase outbound sales and generate higher profits.,ALL,B2B Lead Generation,7,30,No,Ultimate,False
20770,Wodwo,https://www.wodwo.co,,,,privacyofficer@wodwo.co,,,,United States,Marketing,0,0,,Core,True
20769,Wunderkind,https://www.wunderkind.co,,,,privacyrequests@wunderkind.co,,,,United States,Marketing,0,0,,Core,True
16829,Wyoming Arrests,https://www.wyomingarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
21318,WyomingCourtRecords.us,https://wyomingcourtrecords.us/,,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
21405,Wyty,https://www.wyty.com/,https://www.wyty.com/remove/,https://www.optery.com/wyty-how-to-opt-out-of-wyty-step-by-step-instructions/,https://www.youtube.com/watch?v=F_urAW5XTac,support@wyty.com,,,"Wyty is a data broker with search features such as Name Lookup, Address Lookup, and Phone Lookup. According to their website, it was developed with the intention of bringing people together. While that may sound noble, in reality people search sites like Wyty create the opportunity for abuse and fraud. Founded in 2004, Wyty branded itself as a leading people search solution and promotes finding and reconnecting individuals. Though its website emphasizes providing accurate results, it is possible to find outdated and false information. Through Wyty you can discover a person’s name, address history, landline or mobile phone number, email, social media accounts, and more. Wyty compiles reports from billions of public records.",United States,People Search Site,7,1,Yes,Core,False
20767,X-Mode Social,https://www.xmode.io,,,,privacy@xmodesocial.com,,,,United States,Marketing,0,0,,Core,True
20489,Xome,https://www.xome.com/,,,,privacy@xome.com,,,,United States,Marketing,0,0,,Core,True
18632,Yellow Pages Directory Inc.,https://www.yellowpagesdirectory.com/,https://www.yellowpagesdirectory.com/support.php,https://www.optery.com/yellow-pages-directory-inc-how-to-opt-out-of-yellow-pages-directory-inc/,,,,,"Yellow Pages Directory Inc. is an online version of the same Yellow Pages that used to be delivered to front doors and mailboxes. Their online platform has expanded its services to include local advertising, display advertising, web design, and direct marketing, with the goal of making businesses easy to find. While this might be an advantage to some, having your personal information easily accessible online means you could be at risk for identity theft and other cybercrime. If you would like to protect your personal information from being published on the Yellow Pages Directory site, follow the Step-by-Step instruc tions about how to Opt Out of Yellow Pages Directory Inc. described below.",United States,People Search Site,5,2,No,Core,False
21241,ZabaSearch,https://www.zabasearch.com/,https://suppression.peopleconnect.us/,https://www.optery.com/zabasearch-how-to-opt-out-and-remove-yourself-from-zabasearch-step-by-step-instructions/,,priorityoptout@intelius.com,,,"ZabaSearch is a people search and reverse phone lookup website displaying detailed personal information like phone numbers and home addresses for almost anyone. Information like this can often be used against you by hackers, scammers, or stalkers. If you are concerned about your personal information being accessible on ZabaSearch, opt out by following the step-by-step instructions provided below.",United States,People Search Site,7,5,Yes,Ultimate,False
20764,Zeta Global,https://www.zetaglobal.com,,,,privacy@zetaglobal.com,,,,ALL,Marketing,0,0,,Core,True
18602,Zlookup,https://www.zlookup.com/,https://www.zlookup.com/opt_out,https://www.optery.com/zlookup-how-to-opt-out-of-zlookup-step-by-step-instructions/,,hello@ZLOOKUP.com,,,"Zlookup is a people search site that offers to look up people’s personal information for a fee. The site claims to have access to ”over 1 billion public records” and to be able to provide information such as a person’s name, address, phone number, email address, and social media profiles. Zlookup also offers a paid service that allows users to reverse lookup phone numbers and email addresses. Although Zlookup is a legitimate company, there are several reasons why you might want to opt out of their website. First off, by having your personal information to Zlookup, you are effectively permitting them to sell it to other data brokers and third-party marketers. Furthermore, there is no assurance that the records on their database are accurate or reliable. Finally, even if you choose to leave their website, there is no guarantee that other data brokers won’t still obtain your information and may disregard your request. You can take action to opt out of Zlookup if you are concerned about your personal information being collected and sold by data brokers like them.",United States,People Search Site,6,45,No,Core,False
17301,ZoomInfo,https://www.zoominfo.com/,https://privacyrequest.zoominfo.com/remove/verify,https://www.optery.com/zoominfo-how-to-opt-out-of-zoominfo-step-by-step-instructions/,,privacy@zoominfo.com,,,"ZoomInfo is a leading provider of online business information. ZoomInfo’s database includes more than 60 million business contacts from around the world. ZoomInfo’s products and services are used by thousands of companies and millions of people everyday. Their data is aggregated and sold to businesses for marketing purposes. Having personal data accessible and exposed on ZoomInfo places individuals and businesses at risk of identity theft and other malicious activities. To protect yourself from data brokers and identity theft, it is important to be aware of what information is being collected about you and limit the amount of personal information you share online. Additionally, you should consider opting out of ZoomInfo’s database by contacting them directly.",ALL,B2B Lead Generation,5,45,No,Ultimate,False
21081,aidentified,https://www.aidentified.com/,https://www.aidentified.com/do-not-sell-my-data/,https://www.optery.com/aidentified-how-to-opt-out-of-aidentified-step-by-step-instructions/,,privacy@aidentified.com,,,Aidentified.com is an AI supported company specializing in finding prospects for financial businesses. Aidentified collects and analyzes consumer data and professional profiles in order to gather quality leads based upon personal information like: real estate ownership and personal interests. Aidentified provides up to date contact information like cell phone number and email address from millions of data sources.,United States,Marketing,6,60,No,Core,False
20999,audience ACUITY,https://www.audienceacuity.com/,https://audienceacuity.com/opt-out-of-database/,,,privacy@audienceacuity.com,,,,United States,Marketing,7,30,,Core,True
